SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,LOI,Li,Rb,Cs,Be,Ta,Nb,Sn,W,Ba,Sr,Y,Zr,Hf,Th,U,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Source_Sheet,Li_Class,Li_Label,Total_Majors,ilr_SiO2_vs_rest,ilr_TiO2_vs_rest,ilr_Al2O3_vs_rest,ilr_Fe2O3_vs_rest,ilr_FeO_vs_rest,ilr_MgO_vs_rest,ilr_CaO_vs_rest,ilr_Na2O_vs_rest,ilr_K2O_vs_rest,ilr_P2O5_vs_rest,ilr_MnO_vs_rest,Rb_Sr,Ta_Nb,Rb_Cs,La_Yb,Ce_Yb,Sn_W
71.66,0.12,15.26,0.68,0.6118640000000001,0.11,0.74,4.33,5.26,0.28,0.01,0.77,,375.0,,,,15.0,,,268.0,57.0,43.0,58.0,,10.0,22.8,3.896,10.065,1.152,4.201,1.203,0.229,1.394,0.303,1.738,0.297,0.933,0.157,1.097,0.185,"Sen, A., et al 2022",,,99.83186400000001,4.594377446657659,-1.6713036537683208,3.259908241623132,0.34508313052835454,0.2784147697221452,-1.5320382023033647,0.2753723710270119,2.3124609518371257,3.2100368123127487,0.9473824519305761,-3.0715342699476316,6.578947368421052,,,3.551504102096627,9.175022789425705,
71.93,0.13,15.65,0.71,0.638858,0.14,0.75,4.39,5.29,0.3,0.02,0.79,,372.0,,,,18.0,,,259.0,58.0,41.0,56.0,,11.0,23.1,3.827,9.532,1.164,4.203,1.197,0.235,1.427,0.285,1.672,0.348,0.886,0.159,1.106,0.182,"Sen, A., et al 2022",,,100.73885800000001,4.488880157387103,-1.7068649119306776,3.16282233429695,0.25556208491491567,0.17690744523659077,-1.4353952469896996,0.1402462428346701,2.1473445580332684,2.9875488743346876,0.7102702656433806,-2.599537134786155,6.413793103448276,,,3.4602169981916813,8.618444846292947,
68.47,0.65,15.47,4.62,4.157076,1.25,2.17,2.52,4.9,0.15,0.07,0.8,,191.0,,,,13.0,,,830.0,115.0,32.0,162.0,,19.0,3.5,41.58,88.04,10.61,39.06,7.75,1.39,8.14,1.16,6.5,1.31,3.32,0.48,3.02,0.41,"Sen, A., et al 2022",,,105.22707600000001,3.698731095011569,-0.832733223097147,2.4205207500191723,1.4244082090844699,1.5022543732884612,0.4367037254740248,1.1209443942240571,1.5400524589173108,2.756047670992744,-0.37225564394024363,-1.7225944867412302,1.6608695652173913,,,13.7682119205298,29.152317880794705,
70.55,0.41,14.87,3.44,3.0953120000000003,0.71,2.22,2.89,4.36,0.11,0.05,0.54,,182.0,,,,11.0,,,793.0,111.0,33.0,174.0,,20.0,3.0,36.4,76.43,9.04,32.68,6.67,1.08,6.99,0.98,5.46,1.09,2.74,0.38,2.23,0.31,"Sen, A., et al 2022",,,103.245312,3.9582542064411794,-1.0631335989598434,2.609848786700103,1.365226494101567,1.4351486161425746,0.06681577573745327,1.3278621897975393,1.9211730957550373,2.955054624701961,-0.32767290239381136,-1.6825932075896801,1.6396396396396395,,,16.32286995515695,34.27354260089687,
69.58,0.36,14.39,3.67,3.302266,0.79,1.94,2.63,4.57,0.12,0.06,0.63,,236.0,,,,12.0,,,674.0,124.0,37.0,113.0,,26.0,2.5,34.29,73.65,7.74,29.57,6.25,1.14,6.54,0.89,4.74,0.96,2.43,0.29,2.46,0.25,"Sen, A., et al 2022",,,102.04226600000001,3.9176013757173096,-1.2295471723345115,2.528372555702478,1.3775820627982516,1.4491585141760894,0.12840981085135741,1.1360957188217298,1.731640533815121,2.8735442643414433,-0.3939926259691275,-1.662673389454557,1.903225806451613,,,13.939024390243903,29.939024390243905,
73.49,0.17,13.82,1.41,1.268718,0.41,0.9,2.94,6.08,0.05,0.03,0.61,,221.0,,,,8.0,,,476.0,98.0,52.0,126.0,,33.0,5.5,32.45,69.13,10.56,34.75,7.48,1.04,7.38,1.31,5.26,1.13,2.89,0.22,2.65,0.34,"Sen, A., et al 2022",,,101.17871799999999,4.434020492955929,-1.5081061778948317,2.9687025825190307,0.8981247889721469,0.9055050666797155,-0.17452572743153474,0.6547785165917931,2.125431833414361,3.5829204681483966,-0.812663263374777,-2.1299905867474016,2.2551020408163267,,,12.245283018867926,26.08679245283019,
68.13,0.4,15.66,3.05,2.74439,0.83,2.11,3.42,5.29,0.11,0.05,0.67,,203.0,,,,10.0,,,809.0,109.0,34.0,154.0,,22.0,5.6,39.21,64.86,8.45,35.47,5.96,0.79,7.46,1.07,5.57,1.25,3.08,0.31,2.86,0.29,"Sen, A., et al 2022",,,102.46439000000001,3.883998229985487,-1.1337671170122539,2.6123527666637987,1.1854929778227425,1.2313499648553115,0.1301333565106784,1.1760453546365461,1.9803129423800163,3.0602276343818806,-0.4157355584887075,-1.8351222021955058,1.8623853211009174,,,13.70979020979021,22.67832167832168,
73.8,0.07,14.86,0.722382751722605,0.65,0.14,1.08,4.26,4.05,0.06,0.08,0.64,,370.0,,,0.79,9.6,,,46.4,28.4,30.8,34.4,1.78,8.35,5.79,9.04,19.22,2.22,7.98,2.69,0.27,3.03,0.64,4.5,0.99,3.07,0.52,3.18,0.41,"Shi, Q et al 2021",,,100.41238275172259,4.600707800124038,-2.260535667947332,3.1486411452728613,0.31298595866838214,0.2420199977807223,-1.3788852498405797,0.6065562906720873,2.277163826452664,2.8814331148467556,-1.0838198830614147,-1.4703872152028208,13.028169014084508,0.08229166666666668,,2.8427672955974836,6.044025157232704,
75.05,0.02,15.18,0.8112913980884641,0.73,0.07,0.85,5.71,1.7,0.02,0.14,0.77,,172.3,,,1.67,17.1,,,6.3,14.0,18.6,32.0,1.94,2.98,1.12,2.55,5.25,0.64,2.31,0.93,0.07,1.06,0.33,2.64,0.51,1.68,0.36,2.97,0.46,"Shi, Q et al 2021",,,101.05129139808845,4.865819981157808,-3.301644321739262,3.3406385521462036,0.6281605723224193,0.5993944180476279,-1.8402816122273769,0.5575922813234898,2.812470058179632,2.231858714922382,-2.2847894778240936,-1.2054389362366202,12.307142857142859,0.09766081871345028,,0.8585858585858585,1.7676767676767675,
74.74,0.04,14.93,0.7112691709268726,0.64,0.12,0.82,4.23,3.89,0.02,0.35,0.35,,343.6,,,4.12,17.9,,,38.6,28.6,29.2,20.0,1.79,4.44,1.69,3.67,8.04,1.06,4.08,2.23,0.08,2.58,0.73,4.74,0.75,2.19,0.46,3.58,0.5,"Shi, Q et al 2021",,,100.84126917092686,4.725027668730038,-2.72455451617763,3.2304896258087927,0.3830660195583855,0.32148331762895604,-1.4368842402578252,0.405095860981924,2.330444819634038,2.911835693051818,-2.3369772332072363,0.0,12.013986013986015,0.23016759776536316,,1.0251396648044693,2.2458100558659213,
72.93,0.05,14.89,1.0446765947988441,0.94,0.21,1.19,3.77,4.11,0.19,0.04,0.61,,276.7,,,1.27,7.9,,,90.1,43.3,11.5,35.9,1.65,3.87,2.24,6.46,13.32,1.6,6.05,1.89,0.19,2.01,0.39,2.17,0.37,0.87,0.13,0.86,0.13,"Shi, Q et al 2021",,,99.97467659479885,4.484049896679415,-2.7287855954523614,2.9877701534377525,0.5222730801486689,0.4793292875144658,-1.0653773688046357,0.6395887500252745,2.072562288826265,2.775372522854455,0.1599148288715044,-1.9265686424909478,6.390300230946882,0.16075949367088607,,7.511627906976744,15.488372093023257,
72.75,0.07,15.12,0.6112469437652812,0.55,0.22,0.67,4.62,4.55,0.15,0.02,0.63,,474.7,,,3.97,13.3,,,140.6,50.4,12.2,33.5,1.35,4.06,12.67,6.29,12.63,1.46,5.39,1.81,0.36,2.07,0.42,2.33,0.38,0.84,0.12,0.66,0.08,"Shi, Q et al 2021",,,99.96124694376527,4.641860134896966,-2.2004262960144243,3.233378141031248,0.212139683647637,0.12767107020124321,-0.8422852527749622,0.22333728310193215,2.432312019754627,3.122471956807487,0.23670990946634307,-2.439509588666651,9.418650793650794,0.29849624060150376,,9.53030303030303,19.136363636363637,
73.99,0.05,14.3,0.5334518781951544,0.48,0.21,0.67,4.32,4.85,0.14,0.03,0.58,,338.0,,,2.49,13.5,,,165.7,53.6,13.0,39.1,1.49,4.5,9.46,7.16,14.28,1.63,6.18,1.84,0.33,1.96,0.38,2.28,0.39,1.05,0.16,1.06,0.15,"Shi, Q et al 2021",,,100.15345187819514,4.698125011440683,-2.509412234111869,3.187679241524788,0.07579795925007929,-0.026925913832032567,-0.9240062794879227,0.1776037841812411,2.301236128947278,3.104508827624273,0.0486057801902488,-2.0943305881668,6.3059701492537314,0.18444444444444447,,6.754716981132075,13.471698113207546,
73.77,0.07,14.45,0.7890642364969993,0.71,0.09,0.81,3.99,4.93,0.05,0.01,0.37,,430.0,,,0.78,8.6,,,187.0,72.0,6.0,31.4,1.5,5.7,5.17,9.86,20.0,2.36,9.1,2.71,0.56,2.57,0.36,1.37,0.17,0.38,0.05,0.27,0.04,"Shi, Q et al 2021",,,100.03906423649698,4.884020914913769,-1.9497552685933368,3.4627297442409906,0.7874719525691386,0.7800365436855987,-1.3302380866409178,0.8329799996065134,2.8029068871274108,3.862811540682136,-0.1600505121244453,-2.5533045423387044,5.972222222222222,0.09069767441860466,,36.51851851851851,74.07407407407408,
76.66,0.03,13.46,0.8446321404756613,0.76,0.13,0.77,4.93,1.89,0.05,0.02,0.35,,101.3,,,0.04,0.2,,,19.4,23.1,9.4,33.7,1.68,3.04,10.57,3.09,5.95,0.68,2.14,0.64,0.14,0.77,0.19,1.29,0.28,0.93,0.18,1.43,0.2,"Shi, Q et al 2021",,,99.89463214047565,4.970835714955755,-2.7836114503141527,3.359186262821343,0.8191656885777188,0.8159738623701283,-0.9650592288327109,0.8067657074067,3.063940064547735,2.8484464334349724,-0.4203403668926067,-2.0238816520233374,4.385281385281385,0.19999999999999998,,2.160839160839161,4.160839160839161,
74.34,0.02,15.35,0.5890197821738165,0.53,0.09,0.72,5.58,2.52,0.11,0.02,0.81,,285.5,,,3.58,14.4,,,6.3,13.2,12.9,20.0,1.25,3.6,23.51,3.36,7.05,0.67,2.12,0.88,0.07,0.96,0.25,1.77,0.35,1.12,0.2,1.4,0.19,"Shi, Q et al 2021",,,100.67901978217381,4.888382852673714,-3.266958593852189,3.3907241818569274,0.3327568075422813,0.264438033207427,-1.609784868492769,0.3731909356567821,2.7464538818977426,2.62775076075288,-0.119129214766209,-2.6172157251140993,21.62878787878788,0.24861111111111112,,2.4,5.035714285714286,
71.28,0.22,15.69,1.5447877306068014,1.39,0.54,1.41,3.8,3.7,0.09,0.02,0.87,,181.0,,,0.53,5.2,,,493.8,226.2,12.3,89.8,2.67,10.4,2.23,23.09,46.72,5.31,19.27,4.06,1.08,3.29,0.47,2.32,0.41,1.03,0.16,0.96,0.13,"Shi, Q et al 2021",,,100.5547877306068,4.26648500242384,-1.389194794195184,2.962159777836907,0.8530396626137813,0.8543833386059343,-0.03468889689680146,1.0103373032850114,2.3458370305054133,2.9976687447579735,-0.31214915138747307,-2.6677448431224393,0.8001768346595933,0.10192307692307692,,24.052083333333336,48.666666666666664,
76.26,0.12,12.49,1.2669482107134917,1.14,0.17,0.5,2.12,6.2,0.09,0.05,0.32,,254.3,,,1.05,12.1,,,51.8,34.8,45.2,80.7,3.1,15.95,11.73,10.23,26.17,3.17,11.13,3.51,0.27,4.08,0.95,6.71,1.43,4.42,0.74,4.83,0.67,"Shi, Q et al 2021",,,100.72694821071349,4.642266445008846,-1.6840964106273129,3.0346235141021407,0.9656852122162812,0.9821113859829657,-0.9214142895485794,0.09154468352434161,1.727189715563912,3.468939822387255,-0.2779046789507801,-1.3126008968904943,7.307471264367817,0.08677685950413223,,2.1180124223602483,5.418219461697723,
71.7,0.12,14.92,0.8112913980884641,0.73,0.19,1.55,3.23,5.46,0.13,0.01,0.95,,337.3,,,1.26,7.3,,,406.8,118.8,8.2,87.2,3.05,32.53,22.16,38.9,79.97,9.21,34.42,7.81,1.13,5.16,0.54,2.1,0.26,0.6,0.07,0.39,0.06,"Shi, Q et al 2021",,,99.80129139808847,4.524976986831376,-1.7479133212744187,3.1514617996673384,0.4349786862377485,0.3803467487408644,-1.0146816692674892,1.0987365691086834,2.1665629501383425,3.403200017763864,0.23515992464130128,-3.220077230739459,2.8392255892255895,0.1726027397260274,,99.74358974358974,205.05128205128204,
72.37,0.11,15.43,0.7890642364969993,0.71,0.2,1.0,3.6,5.14,0.11,0.01,0.78,,398.2,,,1.07,8.1,,,155.9,74.2,5.5,52.3,1.99,12.81,6.54,16.55,35.43,3.95,14.79,3.92,0.6,3.09,0.34,1.32,0.17,0.37,0.05,0.25,0.03,"Shi, Q et al 2021",,,100.24906423649702,4.604565233321509,-1.7617421448350417,3.263320684815825,0.49492611956326715,0.4483207488762696,-0.8507836060177494,0.756390160817523,2.358512546799014,3.4560376764240637,0.1792543611177786,-3.0806583550074977,5.366576819407007,0.13209876543209878,,66.2,141.72,
72.8,0.09,15.18,1.0335630140031118,0.93,0.25,0.7,3.66,4.67,0.14,0.01,0.85,,366.9,,,1.82,15.4,,,186.8,51.8,15.2,73.8,2.88,7.95,4.41,10.98,22.17,2.62,9.67,3.14,0.37,3.06,0.58,3.0,0.47,1.06,0.14,0.84,0.11,"Shi, Q et al 2021",,,100.31356301400312,4.572197507193077,-2.0138776684063333,3.1788813706952626,0.704138854690139,0.6855456924134109,-0.6273837604727612,0.385561084555302,2.3215965691347074,3.278564097909547,0.34107650591380906,-3.141428829911239,7.083011583011583,0.11818181818181818,,13.071428571428573,26.392857142857146,
73.43,0.09,14.81,0.9446543676372526,0.85,0.16,0.63,3.87,4.47,0.17,0.03,0.75,,324.4,,,4.13,12.9,,,234.8,74.1,16.4,41.7,1.47,3.69,2.7,7.96,17.05,1.78,7.11,1.94,0.49,2.18,0.44,2.77,0.49,1.35,0.2,1.23,0.18,"Shi, Q et al 2021",,,100.20465436763727,4.543594560130027,-2.0542478104171433,3.1082395601265334,0.5559274001000036,0.5174896994291376,-1.2063280712307267,0.0740113023462341,2.120200845111788,2.903599015001783,0.10219527828011393,-2.2760889235617467,4.377867746288799,0.3201550387596899,,6.471544715447155,13.86178861788618,
73.03,0.14,14.21,1.3558568570793508,1.22,0.28,0.87,3.45,5.04,0.12,0.04,0.51,,354.0,,,1.5,12.6,,,274.0,107.0,15.8,64.9,2.42,14.2,20.2,19.2,39.6,4.76,18.0,4.52,0.49,3.97,0.62,3.1,0.51,1.2,0.17,1.03,0.15,"Shi, Q et al 2021",,,100.26585685707938,4.402196508465539,-1.740014653136313,2.946310997643315,0.8020416950262041,0.7965570787745941,-0.6699586649725044,0.44920429710707405,2.09040486480978,3.1363693585385306,-0.14219561249211862,-1.7999624238739116,3.308411214953271,0.11904761904761905,,18.640776699029125,38.44660194174757,
70.8,0.33,15.66,2.3227383863080684,2.09,0.94,2.48,4.03,3.22,0.08,0.03,0.43,,245.0,,,1.23,12.1,,,615.0,262.0,11.7,80.6,2.54,13.0,4.94,26.4,52.4,6.17,23.6,4.91,0.96,3.97,0.51,2.51,0.39,1.05,0.13,0.82,0.12,"Shi, Q et al 2021",,,102.41273838630808,4.099773965861659,-1.1394756185751955,2.808819560251774,1.116231255588333,1.15281455382319,0.468094317470179,1.6165851772881927,2.52271864489904,2.9977182670430316,-0.2861531970350631,-1.882733907994452,0.9351145038167938,0.10165289256198347,,32.19512195121951,63.90243902439025,
72.09,0.2,15.11,1.3336296954878861,1.2,0.32,0.78,3.42,5.2,0.07,0.03,0.88,,334.7,,,1.2,8.6,,,415.3,103.8,9.4,73.5,2.62,14.44,4.84,23.76,48.01,5.74,21.76,5.14,0.75,3.84,0.48,2.28,0.33,0.7,0.1,0.64,0.09,"Shi, Q et al 2021",,,100.63362969548788,4.376675375318545,-1.380300521916688,3.0327542332735904,0.8160201723855218,0.8124071822603511,-0.4895724668494156,0.3967419823836187,2.138475882823248,3.244600889710861,-0.6875427055767687,-2.3891190239616216,3.224470134874759,0.13953488372093023,,37.125,75.015625,
73.61,0.25,14.62,1.67815070015559,1.51,0.54,1.34,3.45,3.46,0.11,0.03,0.77,,192.7,,,0.95,7.4,,,419.3,216.7,12.1,88.1,2.86,10.26,2.17,23.01,46.2,5.34,19.96,4.01,0.91,3.3,0.45,2.26,0.41,1.09,0.16,0.95,0.14,"Shi, Q et al 2021",,,101.36815070015558,4.2544372719823995,-1.3020546950555099,2.849294739372431,0.8895993666512827,0.8958381464156572,-0.07626160634631356,0.9053676457900015,2.1661742861188262,2.7998610951449563,-0.2639844346481467,-2.2946980707355387,0.889247808029534,0.12837837837837837,,24.22105263157895,48.631578947368425,
71.67,0.23,15.41,1.6448099577683928,1.48,0.6,1.59,3.53,3.74,0.07,0.03,0.6,,214.0,,,0.83,8.8,,,442.7,189.4,13.3,57.5,1.84,7.39,1.61,15.32,30.6,3.58,13.05,2.92,0.75,2.62,0.41,2.39,0.39,1.17,0.2,1.23,0.17,"Shi, Q et al 2021",,,100.59480995776838,4.26326091555146,-1.3518279932138257,2.9376331011951846,0.9112612837670926,0.9204004516767982,0.08757830983092056,1.1712006505679295,2.3261254879211535,3.0697426270144796,-0.5311867733323091,-2.1183026052494203,1.1298838437170011,0.0943181818181818,,12.455284552845528,24.878048780487806,
74.95,0.14,15.12,1.0780173371860413,0.97,0.29,0.87,3.62,3.92,0.08,0.03,0.74,,364.8,,,2.7,9.3,,,301.4,127.6,8.3,59.1,2.3,11.9,6.6,19.2,38.9,4.5,16.3,3.7,0.5,2.7,0.4,1.6,0.3,0.7,0.1,0.6,0.1,"Shi, Q et al 2021",,,101.80801733718604,4.504122347533627,-1.6555780335256223,3.1050892777175862,0.6705034017596538,0.6474066736895193,-0.5565965808183421,0.5448955090874491,2.2613793913520364,3.0113627585963414,-0.5077768960564718,-2.266597414860885,2.858934169278997,0.2903225806451613,,32.0,64.83333333333333,
74.73,0.17,14.77,1.178039564347633,1.06,0.26,0.81,3.32,4.73,0.11,0.03,0.74,,353.9,,,1.8,13.9,,,383.2,123.6,10.8,75.3,2.9,19.2,7.7,30.2,60.4,7.0,25.9,5.5,0.6,4.1,0.5,2.3,0.4,0.8,0.1,0.6,0.1,"Shi, Q et al 2021",,,101.90803956434765,4.450188961894797,-1.507943466069579,3.0389598875045363,0.715519826254061,0.698450501171883,-0.7114422800090318,0.4030220649187526,2.070793894839058,3.082101709761932,-0.24776051341451075,-2.2665974148608847,2.8632686084142396,0.12949640287769784,,50.333333333333336,100.66666666666667,
74.79,0.04,15.12,0.4556568126250277,0.41,0.1,1.48,5.34,1.68,0.11,0.01,0.47,,84.1,,,0.32,2.3,,,268.0,424.7,3.8,31.1,1.31,2.38,1.33,6.19,12.95,1.53,5.7,1.46,0.59,1.3,0.18,0.81,0.12,0.3,0.05,0.25,0.03,"Shi, Q et al 2021",,,100.00565681262505,4.9547712962049255,-2.4735843854118067,3.5212773455259936,0.2224400611665051,0.13935060048338777,-1.3631319041729322,1.3389367619535228,3.074498772014721,2.633828356486744,0.38605711523095315,-2.7224654777383055,0.1980221332705439,0.1391304347826087,,24.76,51.8,
74.0,0.02,15.29,0.21115803511891532,0.19,0.12,1.06,5.56,1.95,0.03,0.01,0.83,,85.7,,,0.44,3.6,,,201.8,159.4,3.4,29.8,1.4,3.06,1.21,5.8,11.74,1.38,5.18,1.44,0.28,1.41,0.17,0.77,0.11,0.26,0.03,0.17,0.03,"Shi, Q et al 2021",,,99.27115803511892,5.198136755156671,-2.922832379599015,3.7670417211636873,-0.33043471568614874,-0.4875504705362346,-1.0593264356880843,1.1330507820508686,3.240648510645567,2.973800114352846,-0.9069709465025627,-3.12459215875546,0.5376411543287327,0.12222222222222222,,34.11764705882353,69.05882352941177,
72.63,0.02,15.71,0.2222716159146477,0.2,0.12,0.84,5.34,3.11,0.02,0.01,0.18,,135.5,,,0.48,2.9,,,474.0,170.2,2.2,19.0,0.88,2.8,1.06,5.64,11.6,1.31,4.72,1.18,0.33,1.09,0.13,0.52,0.07,0.15,0.02,0.12,0.02,"Shi, Q et al 2021",,,98.40227161591464,5.320416992212683,-2.7692819650825533,3.965362347339189,-0.08304298840197522,-0.20703461904681822,-0.7908177210314767,1.195929620729423,3.532600901263727,3.936333662527201,-0.6140370259592514,-2.04380147015846,0.7961222091656874,0.16551724137931034,,47.0,96.66666666666667,
72.0,0.09,15.73,1.0002222716159146,0.9,0.25,0.82,3.58,4.75,0.09,0.01,0.13,,277.1,,,0.31,6.0,,,325.5,157.2,5.9,47.8,1.93,5.48,14.05,7.05,15.42,1.79,6.74,2.18,0.61,2.14,0.31,1.32,0.2,0.46,0.06,0.36,0.05,"Shi, Q et al 2021",,,99.35022227161592,4.752791407624218,-1.8044577964150559,3.447919900575889,0.9324043183254819,0.9443743994208296,-0.2930970565995328,0.9544201602540101,2.816695049864957,3.9628659902230563,0.7468901646153352,-1.8136930840611307,1.7627226463104329,0.051666666666666666,,19.583333333333332,42.833333333333336,
78.36,0.01,12.79,0.144476550344521,0.13,0.04,1.86,4.07,2.5,0.03,0.01,,,103.7,,,0.11,0.2,,,967.7,726.3,7.6,16.3,0.87,2.92,5.66,3.5,6.99,0.79,2.87,1.16,0.13,1.42,0.27,1.41,0.23,0.56,0.09,0.63,0.08,"Shi, Q et al 2021",,,99.94447655034453,7.72182542499509,-0.9452915836834598,6.495743771577109,2.5072027871482865,2.730028019513878,1.8792719232276025,6.429493806536177,8.749984540764448,10.733435542895641,9.762508940073602,15.355489095128686,0.14277846619854057,0.5499999999999999,,5.555555555555555,11.095238095238095,
77.0,0.01,13.33,0.2000444543231829,0.18,0.06,1.11,4.24,4.15,0.03,0.02,,,193.7,,,1.23,1.1,,,314.1,255.3,7.2,16.4,1.06,2.55,5.98,4.27,8.53,0.93,3.17,1.21,0.09,1.28,0.26,1.39,0.22,0.55,0.1,0.74,0.1,"Shi, Q et al 2021",,,100.3300444543232,7.54644898510565,-1.1190441231546508,6.347243547657228,2.6424750384730493,2.883412335068084,2.1428408805154207,5.731701217505178,8.518264460203739,10.972258105989685,9.47953278857016,15.845618166862955,0.7587152369761064,1.1181818181818182,,5.77027027027027,11.527027027027026,
71.38,0.29,16.14,1.7226050233385197,1.55,0.72,2.1,3.68,4.01,0.09,0.02,,,91.3,,,0.4,4.7,,,698.7,800.5,8.3,120.6,3.8,10.4,3.9,19.3,39.5,4.7,18.3,3.6,0.8,2.6,0.3,1.7,0.3,0.8,0.1,0.6,0.1,"Shi, Q et al 2021",,,101.70260502333852,6.43727146713166,1.2770492583169302,5.648413534344759,3.9419304565058932,4.356856281895393,4.202669920415358,6.145275925595113,8.153584745542373,10.625396581434575,10.376545966032852,15.845618166862957,0.11405371642723297,0.0851063829787234,,32.16666666666667,65.83333333333334,
73.45,0.11,15.81,0.7890642364969993,0.71,0.52,1.2,4.53,3.56,0.09,0.01,,,229.9,,,0.7,5.5,,,290.8,203.3,5.3,66.1,2.3,7.6,5.4,14.1,27.9,3.0,10.9,2.7,0.8,2.1,0.3,1.2,0.2,0.4,0.1,0.3,0.1,"Shi, Q et al 2021",,,100.779064236497,6.816361680326237,0.6456234066006262,5.950408442353559,3.473376777997872,3.8255663493739327,4.08099402537983,5.744761062747595,8.521063427498285,10.722407330116948,10.659522117536296,15.355489095128682,1.1308411214953271,0.12727272727272726,,47.0,93.0,
72.05,0.7,12.69,5.245610135585685,4.72,1.25,1.47,2.5,2.33,0.07,0.14,1.6,,121.6,,,0.85,12.8,,,444.6,230.2,28.6,232.5,6.59,15.0,2.81,39.4,80.3,8.79,32.2,6.2,1.57,5.45,0.81,4.98,0.98,2.99,0.44,3.05,0.44,"Shi, Q et al 2021",,,104.76561013558566,3.7811780315449424,-0.7181441864760489,2.260283545661006,1.5900625347850348,1.6900887230337989,0.5164238668775847,0.7886332613789774,1.5595822654232216,1.9320951895709748,-1.5604926936315027,-1.7225944867412304,0.5282363162467419,0.06640625,,12.918032786885247,26.327868852459016,
72.75,0.64,12.42,5.401200266725939,4.86,1.17,1.21,2.07,2.75,0.03,0.11,0.9,,146.4,,,0.85,13.3,,,499.8,130.0,30.7,195.5,5.59,14.1,2.28,37.7,77.8,8.57,31.4,6.19,1.27,5.58,0.89,5.46,1.09,3.26,0.49,3.14,0.44,"Shi, Q et al 2021",,,104.31120026672595,3.9645365413966296,-0.6214115235361369,2.4390155067017467,1.843704430624688,1.9776915995160866,0.7455082937738994,0.9189224610687216,1.7257496018139027,2.5559285046697098,-1.918963073693707,-1.4862779239684396,1.1261538461538463,0.06390977443609022,,12.006369426751593,24.777070063694264,
66.44,0.81,18.17,6.679262058235163,6.01,1.35,0.44,1.0,3.69,0.08,0.12,0.6,,173.0,,,0.95,16.7,,,610.0,91.7,37.7,196.7,5.84,17.4,2.23,39.9,82.1,9.37,34.7,7.35,1.43,6.42,1.0,6.57,1.38,4.34,0.7,4.49,0.66,"Shi, Q et al 2021",,,105.38926205823516,3.8427534908930543,-0.4125963617624317,2.8226049771162938,2.0942973912714105,2.261837308448068,0.9987746392297335,-0.04632115487134259,0.8611525644511107,2.6193507542563292,-0.988111150814757,-1.1380444617808732,1.886586695747001,0.05688622754491018,,8.886414253897549,18.285077951002226,
73.94,0.39,14.22,2.8450766837074903,2.56,0.67,1.06,2.94,2.15,0.07,0.14,1.12,,100.7,,,1.11,15.9,,,499.0,114.2,40.9,231.3,7.93,13.5,4.02,34.2,71.8,8.15,30.4,6.64,1.23,6.26,1.09,6.88,1.41,4.43,0.78,5.07,0.78,"Shi, Q et al 2021",,,102.1050766837075,4.060146406063872,-1.0531906437295753,2.626442674178155,1.2297869561171504,1.2815746153458976,0.03194580472145426,0.5403303706549302,1.8023187962902958,1.9654295661146688,-1.4148807575172213,-1.4703872152028208,0.8817863397548161,0.06981132075471698,,6.745562130177515,14.161735700197237,
67.98,0.51,16.83,4.389864414314292,3.95,1.39,0.56,2.15,2.95,0.09,0.07,2.2,,141.1,,,0.99,12.4,,,510.7,98.1,29.0,139.2,4.06,13.4,2.5,31.9,59.4,6.88,24.9,5.05,1.09,4.7,0.74,4.65,1.0,3.12,0.52,3.33,0.51,"Shi, Q et al 2021",,,103.0698644143143,3.837586022237764,-0.9274933613855179,2.6602600916580004,1.5488774731421948,1.6433892526747318,0.7695287441546338,-0.08537483021798296,1.3995134643502856,2.1720389966032667,-1.2023273620198733,-2.437904351243577,1.438328236493374,0.07983870967741935,,9.57957957957958,17.83783783783784,
65.66,0.73,17.51,5.0900200044454325,4.58,1.45,0.82,1.88,3.79,0.06,0.07,2.38,,166.1,,,1.3,15.8,,,581.5,86.7,36.2,204.4,6.0,22.2,3.74,38.3,74.8,8.48,31.0,6.07,1.26,5.67,0.94,6.15,1.34,4.33,0.66,4.22,0.66,"Shi, Q et al 2021",,,104.02002000444543,3.7253633878186876,-0.6378703338391433,2.644168866656016,1.6458352202965054,1.7533290040967566,0.7822816840422997,0.3011885769262819,1.2965373621525043,2.4833764361009774,-1.56549415876044,-2.493513439864639,1.9158016147635524,0.08227848101265822,,9.075829383886255,17.725118483412324,
